"day","month","year","26055070_UnivdelValle","26075010_PalmiraIca","26075040_AptoABonilla","26095080_Tenerife","26105140_Barragan","26105150_SanMarcos","26105160_AptoFarfan","26105230_Mateguadua","26115040_CentAdmoLaUnion","26125130_Cumbarco","54075020_BajoCalima"
22,12,1981,0,0,0,13.4,0,0,0,NA,0,0.4,6
23,12,1981,0,0,0,0,0,0,0,NA,0,0,0
24,12,1981,0,0,1.8,0,0,0,4.6,NA,0,1,2.3
25,12,1981,0.1,0,16.4,5.4,0,0,0,NA,0,8,36.6
26,12,1981,0,0,0,1.2,0,0,0,NA,0,0,9.2
27,12,1981,0,0,0,0,2,0,0,NA,0,0,41.7
28,12,1981,0,0,0,0,10,0,0,NA,0,0,12.4
29,12,1981,14.5,9.9,12.6,10.2,6,3.6,3.3,NA,4.8,3,44.5
30,12,1981,2.8,8.8,13.5,0,0,7.2,0,NA,5.7,0,0.6
31,12,1981,16.4,0,0,NA,2,0.2,2.7,NA,0,22,7.2
1,1,1982,21.9,11.2,19.4,8.9,13.4,25.2,5.1,NA,45.2,18,1.2
2,1,1982,22.5,2.4,2.2,22.4,13.2,26.2,23.3,NA,3,5.5,6.5
3,1,1982,21.4,21.7,4.2,27,15,9.8,18.4,NA,3.8,31.9,12.6
4,1,1982,7.3,1.1,24.8,29.5,16.4,16.3,53.5,NA,1.3,36.8,34.1
5,1,1982,1,0,3,17.4,24.8,5.4,1.7,NA,0,43.6,8.5
6,1,1982,0,0.3,0.6,15.7,2.2,0.8,0.4,NA,0,19.6,0
7,1,1982,3.4,1.5,0.3,16.7,10.2,0.5,0.3,NA,0,8.9,0
8,1,1982,0.2,1.2,0,4,6.4,0,0.3,NA,0,19.4,17.1
9,1,1982,0.3,0.1,0.1,3.2,4.2,0.3,0,NA,0.3,5.1,11.8
10,1,1982,42.1,0,0,3.9,0,0,5.2,NA,1.2,8.2,1.7
11,1,1982,1,0,1.6,0,10,0,0,NA,0,1.8,7.5
12,1,1982,0,0,0,0.4,0,0.4,0.7,NA,0,12.2,17.2
13,1,1982,0,0,0,0,0,0,0,NA,0,0,1.3
14,1,1982,0,0,0.2,0,0,0,0,NA,0,0,58
15,1,1982,0,1.4,0,2.8,0,3.7,5.8,NA,0,1.8,19.5
16,1,1982,0,0,0,0,0,0,0,NA,0,0,22.3
17,1,1982,0,28.3,1.5,0,0,0,0,NA,0,0,8.3
18,1,1982,0,0,0,0,0,0,0,NA,0,0,0.6
19,1,1982,0,0,0,0,NA,0,0,NA,0,0,4
20,1,1982,0,0,0,0,NA,0,0,NA,0,0,0
21,1,1982,0,0,0,0,10,0,0,NA,0,0,0
22,1,1982,0,0,0,0,0,0,0,NA,0,0,0.3
23,1,1982,0,0,0,0,NA,0,0,NA,0,0,3.3
24,1,1982,0,0,NA,0,NA,0,0,NA,0,0,8.5
25,1,1982,11.3,23.1,5.8,0.9,0,25.8,0,NA,0,0,1.5
26,1,1982,4.3,7.2,0,21.7,0,16.1,12.6,NA,2.5,0.5,0
27,1,1982,10.2,12,8.2,5.7,0,0.2,0,NA,4,60.7,11.9
28,1,1982,24.1,0,0.2,0.3,0,1,1.3,NA,0.3,1.2,0
29,1,1982,7.1,0.8,0.3,1.3,0,0.2,13.5,NA,7.8,5.1,1.1
30,1,1982,0,0.6,0.4,1.4,0,0,0,NA,0,0.7,12
31,1,1982,0,0,0,0,0,0.2,0.4,NA,0,29.4,2.2
1,2,1982,0,0,0,3,0,0,0,NA,0,1.2,20
2,2,1982,0,0,0,1.5,0,0,0,NA,0,28.4,32.7
3,2,1982,0,0,0,0,0,0,0,NA,0,0,0
4,2,1982,5.9,0,0,0,0,5.3,0,NA,12,0.8,5
5,2,1982,52.7,2.1,1.4,0.3,0,5,4.9,NA,4.7,13.2,14.4
6,2,1982,20.2,9.2,19.3,1.8,5.2,7,0.3,NA,11.7,36.9,0.2
7,2,1982,0,0,0,11.7,0,0,0,NA,13.9,14.2,0
8,2,1982,0,0,0,0.7,0,0,0,NA,0,12.4,7
9,2,1982,0,4.4,0.4,0.5,0,0,15.1,NA,5.8,0.3,0
10,2,1982,16.5,2,4.6,0,0,30.2,9.8,NA,14.2,29.9,0
11,2,1982,3.8,0,0.5,6,0,0,83.7,NA,0,5.4,0
12,2,1982,9.7,14.7,37.5,11,4.7,0,1.1,NA,0,15.2,82.7
13,2,1982,0,0,0,0,0,0,0,NA,12.2,13.9,0
14,2,1982,2,6.6,3,6.5,42.8,34.8,3.5,NA,1.2,22.5,0
15,2,1982,14.1,13.8,2.3,16.4,3.1,4.1,5.5,NA,0,54.2,8.3
16,2,1982,1.8,18.6,2.4,0,0.7,6.7,9.2,NA,0.5,0,0
17,2,1982,0,0,0,13.7,0,5.1,0,NA,0,19.6,11.9
18,2,1982,8.4,2.2,0.2,0,6,0,27.6,NA,0,0,9.5
19,2,1982,2.2,2.2,0.5,4.3,4.2,2.9,1.5,NA,0.7,36.6,7.4
20,2,1982,0,2.8,3.4,9.4,2,6,2.9,NA,1.6,18.3,7.6
21,2,1982,0,0,0,4,0,0,0,NA,0,0,0
22,2,1982,0,0,0,0.5,0,0,0,NA,0,3.2,10.4
23,2,1982,0,0,0,9.2,0,0,0,NA,0,2.4,1.6
24,2,1982,0,0,0,0,0,0,0,NA,0,7.2,1.5
25,2,1982,0,0,0,4,0,0,0,NA,8,1.8,12.5
26,2,1982,18.6,18.6,20.4,0,0,0,0,NA,0.7,0.5,0.5
27,2,1982,1.2,1.2,4.9,0,0,0,0,NA,0,15.8,19.7
28,2,1982,0.1,0,0,0.7,0,0.1,1.5,NA,3.7,2.8,0
1,3,1982,50.5,1.1,0.1,0,6.2,35.8,6.2,NA,2.8,5,0
2,3,1982,7.2,5.1,5.7,43.7,0,0.2,2.5,NA,0.3,19.1,1.3
3,3,1982,0,0,12.2,8,0,6.3,0.9,NA,0.8,0,13.5
4,3,1982,1.8,2.6,6.5,1.4,2,10.7,0.4,NA,0.4,4.9,22.2
5,3,1982,0.5,0.2,9.8,1.2,0,0,0,NA,0,7,2
6,3,1982,0.3,0.8,0,0.7,0,0,2,NA,4.2,0,0
7,3,1982,0,0.4,8.8,1.3,0,0,0,NA,0,3.5,4.8
8,3,1982,2.6,22.1,10.3,15.2,0,9.8,25.7,NA,5.8,7.8,46.7
9,3,1982,0,1.2,0,0,0,0,0,NA,0,0,0
10,3,1982,27.1,0,0.2,0,4.2,0.4,3.5,NA,0,0,0
11,3,1982,2.6,2.1,19,3.4,0,0.9,10.9,NA,0.2,16.8,81.6
12,3,1982,0,6.7,14.3,0,6,0.6,1.1,NA,0,1.4,3.2
13,3,1982,7.9,3.5,0.6,1,0,2.7,8.4,NA,1,9.3,6.7
14,3,1982,0,1.3,0.6,1.1,0,0.3,2.2,NA,0.4,8.6,25.4
15,3,1982,10,29.2,20,7,4,0.6,0.5,NA,0,39.2,0
16,3,1982,3.1,4,4.9,11.4,0,0,24.5,NA,1.7,5.2,16.4
17,3,1982,7.5,15.1,8.7,4.5,0,7.2,10.5,NA,1,1.6,0
18,3,1982,21.5,12.9,2.7,3.9,0,12.7,29.1,NA,2.5,24.9,14.1
19,3,1982,4,1.5,3.3,0,2,0.4,0,NA,0,5.5,2.9
20,3,1982,0,0,0,3.3,0,0.3,24.5,NA,14.1,0.7,19
21,3,1982,7.2,0,0,0,0,0,0,NA,0,0,0
22,3,1982,8.9,0,15.4,0,0,0,0,NA,0,5.9,0
23,3,1982,5.3,1.6,24.3,1,0,2.7,0,NA,0,3,8.8
24,3,1982,0,1.7,0.2,4.2,0,0,0.2,NA,7.3,0.6,0
25,3,1982,0,0,0,0.3,0,0,1.3,NA,0.7,0,3.4
26,3,1982,0,0.2,2.2,10.9,0,0,1.9,NA,0.1,1.4,19
27,3,1982,9.6,16.6,3.3,7.7,2,7.7,0.5,NA,0,4.5,5.2
28,3,1982,0.3,0,0,1.7,0,2.3,0,NA,0,28.9,72.4
29,3,1982,0,0,1.8,0,6,0,0,NA,5.3,1.5,0
30,3,1982,0,0,0,0,2,0,0.5,NA,30.4,23.4,1.7
31,3,1982,3.2,0,NA,0,4,0,0.5,NA,3.8,1.8,60
1,4,1982,17.6,3.7,2,0,0,14,0.7,NA,0.6,6.5,39.7
2,4,1982,0,1.2,1.4,5.1,NA,0.7,0.1,NA,0,0.6,4.7
3,4,1982,37.6,23.7,28.4,3.5,NA,30.5,5.9,NA,12.4,0.6,78.3
4,4,1982,42,10,18.2,23.5,NA,5.7,2.7,NA,9.3,17.1,0.2
5,4,1982,29.2,4.1,7,5.2,NA,3,0.8,NA,7.6,0,2.1
6,4,1982,20.8,63.4,29,7.6,NA,16.9,0,NA,1.8,8.9,45
7,4,1982,0.3,0,0,5.1,NA,3,1,NA,3.2,0.5,1.8
8,4,1982,8.7,1.4,14.5,0.4,NA,1.6,13.4,NA,7.2,10.4,68.4
9,4,1982,23.4,9.1,10,13,NA,1.2,0.8,NA,0.2,6.7,3.7
10,4,1982,0,0,0,8.5,NA,1.3,4.6,NA,18.2,4.6,12.2
11,4,1982,72.6,37,15.5,3.1,NA,31,15.2,NA,6.5,3.7,77.6
12,4,1982,0.5,0,0.2,38.1,120,0.2,2.1,NA,0,29.7,80.4
13,4,1982,0,0,0,13.4,3.8,0,0,NA,0,0,0
14,4,1982,0,0,0,0,6.7,0,0,NA,0,0.7,1.3
15,4,1982,0,0,0,0,2.2,0,0,NA,0,0,0
16,4,1982,4,16.2,5.6,0,4.2,9.6,43.5,NA,8.6,0,0.5
17,4,1982,31.8,8.6,5.4,10.8,8.6,22,0.9,NA,0.8,77.6,0
18,4,1982,0,0.3,1.3,4,0,14.8,2.7,NA,4,10.8,0
19,4,1982,0,0.1,0,8.4,0,2,0.6,NA,0,13.6,0.3
20,4,1982,0.2,0,0,4.8,0,2.2,0,NA,2,38.2,106.4
21,4,1982,0,0,0,0.8,0,3,0,NA,1,1.2,0.5
22,4,1982,1.4,0,0.3,0,0,0.2,0,NA,1.3,1.5,0
23,4,1982,0,0,0,0,0,2.8,0.6,NA,0.8,3.6,2.9
24,4,1982,0,0,0,0,0,0,0,NA,0,0.9,0.2
25,4,1982,0,0,0,5.7,0,1.3,3.3,NA,0,1.6,0
26,4,1982,0.7,0.2,0.3,3.1,0,0.8,0.7,NA,0.3,43.3,3.3
27,4,1982,18.7,15.5,20.2,0,0,43.2,3.2,NA,2.3,8.1,5.4
28,4,1982,11.9,8.7,13.3,13.9,20.4,2.8,5.4,NA,4.6,22.5,48.7
29,4,1982,0,0,0,2.8,6.4,4.9,0.1,NA,0,13.1,1.4
30,4,1982,3.6,7.5,9.6,11.2,12.6,1.6,0.7,NA,0.7,15.8,6.2
1,5,1982,7.3,27.4,10.3,11.4,18.2,2.3,0.7,NA,56.9,5.6,34.4
2,5,1982,1.3,4.6,0,7.5,2,25,0.4,NA,1.1,6,20.2
3,5,1982,4.4,0,0,1.4,0,3,0.1,NA,1.5,3.6,3.3
4,5,1982,0.6,0,0,0.6,0,0,0,NA,6.5,40.1,47
5,5,1982,0,0,0,0,0,0,0.8,NA,0,0,0
6,5,1982,0.2,0.1,0,0,0,11.1,19.6,NA,5,0.6,46.4
7,5,1982,0,0.1,0.3,0,0,22.6,0,NA,0,6.2,39.2
8,5,1982,4.2,1.9,3.2,1.9,6.4,2.6,3,NA,8.2,18.1,93.4
9,5,1982,0,0,0,0,0,0,0,NA,0,0.7,2.2
10,5,1982,0,0.2,0,0,0,0,0,NA,0,0.3,36.3
11,5,1982,0,0.1,0,0,0,1.5,0,NA,4.2,3.3,40.2
12,5,1982,0,0,0,0,0,0,0,NA,0,0,0
13,5,1982,0,0,0,0,0,2.2,0,NA,1,1.8,0
14,5,1982,0,0,0,0.9,0,0.5,0,NA,0.3,10,12.9
15,5,1982,2.1,0.4,0,0,0,0.5,0.8,NA,10.4,25.3,67
16,5,1982,0,0,0,0,0,0,0,NA,0,10.6,21.3
17,5,1982,0.3,0.3,0,1.2,25.9,32.3,17.5,NA,41.1,2.7,16
18,5,1982,5.4,10.6,5,7.4,10.3,6.3,8.4,NA,1.7,29.6,37.8
19,5,1982,0.3,1.9,11.2,1.7,0,4,0.2,NA,11.1,1.2,15.5
20,5,1982,29.5,15.1,14.9,23.1,15.9,12.6,8.3,NA,9.9,47.8,70.7
21,5,1982,1.3,1.4,1.3,3,5.9,3.7,2.4,NA,1.5,9.1,9.8
22,5,1982,8.7,26.5,23.5,26.2,24.8,25.3,12,NA,35.1,10.6,11.4
23,5,1982,0,0,0,4.3,0.6,12.7,0.9,NA,0,2.4,10.5
24,5,1982,10.8,0,0,9.5,0,0.3,0.2,NA,11,26.6,32.8
25,5,1982,14.5,5.7,6.5,7.2,2.7,1.6,0.4,NA,1,14.6,13
26,5,1982,1,0.4,0,1,0,2.7,40,NA,0,4,5.3
27,5,1982,0,0,0,1.9,0,0.4,0.1,NA,5.2,4.4,4.2
28,5,1982,1,0.6,0.2,2,0,0.7,0,NA,0,1.4,4.6
29,5,1982,1.2,12.7,2.1,3.6,0,2.2,1.1,NA,11.4,4.5,1.1
30,5,1982,0,1.7,0,0,0,0,0,NA,0,1.3,5.7
31,5,1982,0,0,0,0.5,0,0,0,NA,0,8.2,35.5
1,6,1982,0,0,0,0.3,0,0,0,NA,0,0,98
2,6,1982,0,0,0,1,0,0,0,NA,0,0,7
3,6,1982,0,0,0,0,0,0,0,NA,0,0,18.7
4,6,1982,0,0,0,0,0,0,0,NA,1.5,0.5,1.4
5,6,1982,0.7,30.9,4.9,1.5,0,0,31,NA,6,2.8,43.4
6,6,1982,0,0,0,0,0,0,0,NA,0,0,10.6
7,6,1982,0.4,0,0,0,0,6.9,0,NA,0,2,0.7
8,6,1982,3.6,0,0,0,0,0.1,0.7,NA,0,0.5,8
9,6,1982,1.6,0,0,3.5,0,6.3,3.6,NA,6.4,3.6,30.5
10,6,1982,3,4.6,0,0,0,0,0.2,NA,1.5,3.4,29
11,6,1982,0,0,0,0,0,4.7,0,NA,10.6,11.4,25.3
12,6,1982,0,0.9,2.9,0,0,0.5,0,NA,0,3.2,2.3
13,6,1982,3.2,0,0,2.3,1.2,1.8,9.6,NA,2.5,1.6,39.1
14,6,1982,3.4,0,0,0,0,9.6,0,NA,0,0,16.4
15,6,1982,0.2,0,0,0,0,0,0,NA,0,0,0
16,6,1982,0,0,0,0,0,0,0,NA,0,0,1.5
17,6,1982,0,0,0,0,0,0,0,NA,0,0.6,0
18,6,1982,0,0,0,2.3,0,0.3,0,NA,0,1.2,1.8
19,6,1982,43.4,0,0,3,1.2,0.2,0.4,NA,10,5.2,6.2
20,6,1982,0,0,0,1.5,0,0.1,0.5,NA,0.2,22.2,15.9
21,6,1982,0,0,0,1.2,3.4,1,2.3,NA,0.5,1,36.6
22,6,1982,0,0,0,0,0,0,0,NA,0,0,7.5
23,6,1982,0,0,0,0,0,1.3,0,NA,0,0,15.8
24,6,1982,0.5,0,0,0.3,0,0,0,NA,0,0,28.4
25,6,1982,0,0,0,0,0,0,0,NA,0,0,2.4
26,6,1982,0,0,2,0.7,0,0,0,NA,0,0,6.2
27,6,1982,0,0,0,0,0,0,0,NA,0,0,7.3
28,6,1982,0,0,0,0,0,0,0,NA,0,0,0
29,6,1982,0,0,0,0.5,NA,0,0,NA,0,0,1
30,6,1982,0,0,0,0,0.2,0,0,NA,0,0,12.5
1,7,1982,0,0,0,3.1,0.4,0,0,NA,0,0.2,6.5
2,7,1982,0,0,0,4.2,1.8,0,0.3,NA,0,0.6,9.4
3,7,1982,0,0,0.3,0.7,0,0.4,0,NA,0,0.6,32
4,7,1982,17.6,0,0.3,0,0,0,0,NA,11.3,0.1,0.2
5,7,1982,0,0,0,0,0,0.9,0,NA,14.3,0.4,9.8
6,7,1982,0,5.4,0.6,0.5,0,0,0.7,NA,0,0,56.4
7,7,1982,0,0,0,0.4,0,0,0,NA,0,0.6,6
8,7,1982,0,0,0,0,0,0,0.4,NA,0,0,68
9,7,1982,0,0,0,0,0,0,0,NA,0,0,6.3
10,7,1982,0,0,0,0,0,0.8,0,NA,0,0,0
11,7,1982,23.2,8.5,7,3.6,4,8,4.9,NA,4.7,9.8,10.1
12,7,1982,0.6,0.6,0.1,0.3,0,0.4,0.4,NA,0.3,3.4,0
13,7,1982,0,0,0,0,0,0,0.2,NA,0,0,19.5
14,7,1982,0,0,0,0,0,0,0,NA,0,0,1.8
15,7,1982,0,0,0,0,0,0,0,NA,0,0,15.9
16,7,1982,0,0,0,0,0,0,0,NA,0,0,1.4
17,7,1982,0,0,0,0,0,0,0,NA,0,0,11
18,7,1982,3.4,0.7,0.4,NA,0,0,0.4,NA,0,0.5,10.5
19,7,1982,0.8,0,0,0.5,0,0,0,NA,0,0,3.2
20,7,1982,0,0.1,0.3,0,0,0,0,NA,0,0,0
21,7,1982,0,0,0,0,0,0,0,NA,0,0,2
22,7,1982,0,0,0,0,0,0,0,NA,0,0,0
23,7,1982,0,0,0,1.2,0,0,0,NA,0,0,17.3
24,7,1982,0,0,0,0,0,0,0,NA,0,0,7.8
25,7,1982,0,0,0,0.1,1.4,3.9,0,NA,0,1.7,89.9
26,7,1982,7.4,2.7,0.4,1.7,2,1.6,0.9,NA,0,1.8,15.2
27,7,1982,1.1,0.5,1.2,11.3,0,8.6,6.2,NA,1.2,8.3,3
28,7,1982,22.4,1.4,7.3,2.8,0,1.8,5.8,NA,0.8,6.5,12.8
29,7,1982,0,0.2,0.2,4.1,0,0,0.2,NA,0,1.3,14.2
30,7,1982,0,0,0,0,0,0,0,NA,0,0,0
31,7,1982,0,0,0,0,0,0,0,NA,0,0,1.5
1,8,1982,2,0,2.3,0,1.7,0,1.2,NA,2.4,0.9,0
2,8,1982,0,0,0,0,0,0,0,NA,0,0,5
3,8,1982,0,0,0,0,0,0,0,NA,0,0,0
4,8,1982,0,0,0,0,0,0,0,NA,0,0,39.4
5,8,1982,0,0,0,0,0,0,0.3,NA,0,0,27.4
6,8,1982,3.3,7.7,2.2,0,0,0.3,3,NA,0,0.1,5.4
7,8,1982,2.3,0,0,0.5,4.2,0.3,0.6,NA,1.2,0.2,1.4
8,8,1982,0,0,0,0,0,0.1,0,NA,1.9,0,1
9,8,1982,0,0,0,0,0,0,0,NA,0,0,6.6
10,8,1982,0,0,0,0,0,0,0,NA,0,0,8.9
11,8,1982,0,0,0,0,0,0,0,NA,0,0,55.3
12,8,1982,0,0,0,0,0,0,0,NA,0,0,51
13,8,1982,0,0,0,0,0,0,0,NA,0,0,70.6
14,8,1982,0,0,0.2,0,0,0,0,NA,0,0,15.3
15,8,1982,0,0,0,2.8,5,5.3,1,NA,14.2,0,3.1
16,8,1982,0,0,0,0,0.3,0,0,NA,13.2,0,0
17,8,1982,0,0,0,0.2,0,0,0,NA,0,0.2,50
18,8,1982,0,0,0,0,0,0,0,NA,0,0,0
19,8,1982,0,0,0,0,4,0,0,NA,0,0,128
20,8,1982,0,0,0,0,0,0.4,0,NA,0,0,0.9
21,8,1982,0,0,0,0,0,0,0,NA,0.3,0,14
22,8,1982,0,0,0,0,0,0,0,NA,0,0,42.4
23,8,1982,0,0,0,0,0,0,0,NA,0,0,11.5
24,8,1982,0,0,0,0,0.2,0,0,NA,0,0,104.9
25,8,1982,0,0,0,0,0,0,0,NA,0,0,4.3
26,8,1982,0,0,0,0,0,0,0,NA,0,0,0
27,8,1982,0,0,0,0,0,0,0,NA,0,0,32.8
28,8,1982,0,0,0,0,0,0,0,NA,0,0,5
29,8,1982,0,0,0,0,0,0,0,NA,0,0,79.4
30,8,1982,0,0,0,0,0,0,0,NA,10,0,5.2
31,8,1982,0,0,4,0.2,0,0,0,NA,0,0,19.9
1,9,1982,0,0,0,0,0,0,0,NA,0,0,48
2,9,1982,0,0,0,0,0,0,0,NA,0,0,0
3,9,1982,0,0,0,0,0.7,0,0,NA,0,0,42.8
4,9,1982,0,0,0,0,0,0,0,NA,0,0,4.8
5,9,1982,0,0,0,0,0,0,0,NA,0,0.1,20
6,9,1982,0,0,0,0,0,0,0,NA,0,0,21.7
7,9,1982,0,0,0,0,0,0,0,NA,0,0,3.2
8,9,1982,0,0,0,0,0,0,0,NA,0,0,10.5
9,9,1982,0,0.6,0,0,0,10.9,0,NA,22.7,0,78.1
10,9,1982,7.5,0,0,0,0.6,0,0.2,NA,0,1.3,39.2
11,9,1982,7.4,0,0,0.1,0,0,0.3,NA,1.6,13.6,2.3
12,9,1982,10.8,0,0,0,0,0,0,NA,0,5.5,57.9
13,9,1982,2.2,0,48.8,0,0,0.1,0.2,NA,0.8,5.6,41.9
14,9,1982,17,20.6,17,0,0,2,4,NA,0,4.7,111.9
15,9,1982,8.9,0.3,1.2,0.9,0.2,1.1,5.2,NA,0,4,2
16,9,1982,4.5,12.6,5.7,19.8,4.7,13.8,7.9,NA,13.4,51.2,28.1
17,9,1982,1.7,4.2,3,5.7,3.9,23.8,0.5,NA,8.6,15.8,8.2
18,9,1982,9.2,7.4,5,5.6,5.2,6,6.2,NA,8.2,12.6,45.3
19,9,1982,1.3,0,0.1,0.4,0,8.2,1,NA,3,4.7,0.5
20,9,1982,0,0,0,0,0,0,0,NA,3.2,0.6,4.4
21,9,1982,0,0,0,0,0,0,0,NA,0,0,8.5
22,9,1982,0,0,0,0,0,0,0,NA,0,0,88.6
23,9,1982,0,0.6,2,0,2,1.1,2.8,NA,7.8,1.9,13
24,9,1982,16.2,0,16.6,3.4,7.1,39.4,19.5,NA,6.4,41.2,0.1
25,9,1982,4.8,1.7,2.3,9.2,6.1,9.4,2.4,NA,19.8,7.5,10.7
26,9,1982,0,0,0,0,0,0,0,NA,0,0,0
27,9,1982,3.5,4.8,0.8,1.1,2.5,16.8,3.5,NA,38.8,35.2,107.4
28,9,1982,0,0.5,1,4.1,0.7,0,0.1,NA,0,21.2,6.4
29,9,1982,0.8,5.4,0,0.7,0,0,0,NA,5.2,6.3,11.3
30,9,1982,2.3,1.1,0.4,0,0,0,0.3,NA,1.1,0,3
1,10,1982,0.9,2.9,0.2,1.2,0,1.8,2.9,NA,7.1,12.2,1.9
2,10,1982,13.4,5.7,3.1,6.6,1.9,42.7,44.4,NA,28.7,58.7,25.8
3,10,1982,8.6,2.7,2.8,0.1,0,0.2,8.8,NA,0,0.1,1.3
4,10,1982,20.2,6.6,7.5,0,0,13.9,11.6,NA,4.2,6.2,12.6
5,10,1982,0.3,0,0,4.8,0,7.8,2,NA,0.7,2.4,17
6,10,1982,9.5,0.5,1,7,1.6,0,0,NA,0,0,6.5
7,10,1982,7,4,12.5,10.1,2.5,1.3,19.7,NA,3.9,18.4,2.6
8,10,1982,0.5,0.3,0,6.6,7.7,1.7,1.5,NA,0,17.5,19.9
9,10,1982,0.3,0,0,16.5,13.4,5.7,0.3,NA,0,21.1,3.1
10,10,1982,0,0,0,4.3,0,0,0,NA,0,NA,0
11,10,1982,5.8,3.4,0.9,0,0,13.2,2.5,NA,0.4,7.9,70.2
12,10,1982,5.2,0,2.3,0,0,3.3,6,NA,20.6,0.2,2.7
13,10,1982,0,0,0,0,0,0,0,NA,0,0,3
14,10,1982,0.8,0,0,1.8,26,8.8,0.5,NA,8.5,9.3,0
15,10,1982,1.9,0.3,1.5,4.6,1,0.8,4.6,NA,0,10,126.2
16,10,1982,2.3,10.2,20.6,0,0,0,3.2,NA,5.7,3,4.6
17,10,1982,6.3,0.4,3.1,0,0,0,0.5,NA,11.8,1.4,3
18,10,1982,0.9,0,0.1,2.5,0.8,0,0.5,NA,3,0,2
19,10,1982,4.6,20.7,3.5,3.5,2,42,51.7,NA,4.5,49.9,13.4
20,10,1982,0,0,0,8,7.4,0.1,0.5,NA,0,2.6,7.4
21,10,1982,32.2,17,5.9,2.4,9.5,8.6,13,NA,0.7,14.2,14
22,10,1982,0,4.2,0.1,3.4,7.9,24,0.4,NA,0,9.2,1.2
23,10,1982,0.6,0.4,2.3,27.6,15.1,15.9,1.4,NA,0,13.1,11.2
24,10,1982,2,9.3,3.9,9.3,10.6,28.6,20.5,NA,14.5,26.9,2.5
25,10,1982,25,5,4.7,0.4,0,5.9,25.3,NA,3.2,45.8,31
26,10,1982,0,0.2,1,0,0,1.6,0.5,NA,0,21.4,3
27,10,1982,0,0.1,0,0,0,0,0.7,NA,0,0.4,14.5
28,10,1982,0,0,0,0,1.9,0,0,NA,0,2.7,0.7
29,10,1982,0.1,0,0,3.7,4,0,0,NA,0,0.1,1.2
30,10,1982,0,0,0,0,0,0,0,NA,4.8,0,0
31,10,1982,5.4,63.1,0,0.4,0.4,0.2,0.3,NA,0,46.4,7.3
1,11,1982,10.6,0,0.3,0,0.3,10.7,10.5,NA,2.9,9.2,14.5
2,11,1982,15,3.4,2.4,28.5,9.4,6.3,4.1,NA,0,18.7,0.4
3,11,1982,0.8,6.6,0.1,6.6,4.6,1.2,4.2,NA,0.3,9.8,5.7
4,11,1982,0,0,0,6.9,7.7,0,0.1,NA,0,3.3,0
5,11,1982,4.2,0,0,4.5,2.8,2.4,0.7,NA,0,5,13.2
6,11,1982,0.3,0,1,2.2,17.8,0,0,NA,0,53,0
7,11,1982,0,3.4,0,1.4,17,8.2,7.5,NA,0,2.8,4.6
8,11,1982,0,0,0,0,0,0,0,NA,0,0,31.9
9,11,1982,61.1,0,0,1.4,0,0,0,NA,0,0,20.5
10,11,1982,34.4,27.1,4.8,1.3,2,0.4,0.6,NA,11.8,3.4,3.1
11,11,1982,30.3,13.7,7.5,20.6,13.6,15.6,17.7,NA,18.3,36.8,0
12,11,1982,2.5,0,0,7.6,2.9,0.1,0,NA,0,1.3,0.5
13,11,1982,0,0,0,0.4,0,0,0,NA,0,0,29.6
14,11,1982,0,0,0,0,0,0,0,NA,0,0,14
15,11,1982,2,1.8,0.8,3.4,0,19.4,32.2,NA,4.6,9,57.9
16,11,1982,0,0.7,5.4,4.5,0.3,0,2,NA,0,8.7,0.7
17,11,1982,4.9,2.3,1.5,1,0,0.1,0,NA,0,4.2,0.4
18,11,1982,23.2,37.8,20.8,10.1,3,26,16.3,NA,5.9,12,14.8
19,11,1982,15,0,0,0,24.5,2.9,31.8,NA,0,1.7,5.4
20,11,1982,3.5,41.1,40.6,26.1,17.1,1.2,28.8,NA,3.1,9.2,0.3
21,11,1982,2.1,6,3.9,8.7,6.4,1.5,4.3,NA,6,3.1,59.4
22,11,1982,0.5,6.2,1,8.6,0.9,0,0.2,NA,0,6.1,0
23,11,1982,0,0.2,0.3,0.8,1,0,0,NA,0,0,0
24,11,1982,46.8,0,0,0,0,0,0,NA,0,1,60
25,11,1982,0,0,0,0,0,0,0,NA,0,0,0
26,11,1982,0,0,0,5.3,6.5,3.4,0,NA,5.5,5.5,0.5
27,11,1982,3.9,0,0.3,1,0,4,0,NA,0,2.2,0
28,11,1982,0,0,0,12.5,0,0,0,NA,0,17.3,0.5
29,11,1982,0,0,0,0,2.9,0,0,NA,0,0,3.2
30,11,1982,0,0.8,0,0,0,0,0,NA,0,0,12.6
1,12,1982,7.2,0,0.9,0,0,0,0,NA,0,0,56.8
2,12,1982,0,0,0,0,0,8.9,0.1,NA,5.6,14,0.3
3,12,1982,1.2,17.8,8.7,26.7,1.3,42,0.2,NA,0.3,30.9,6.9
4,12,1982,6.5,0,0,11.3,0.8,0.1,0,NA,0.2,2.8,2.6
5,12,1982,9.5,12.6,27.5,10.7,16.7,7.4,1.1,NA,2.9,10,2.9
6,12,1982,0,12.6,0.3,1.4,0,0,0.1,NA,0,0,52.7
7,12,1982,6.3,3,6,4.5,5.3,14.9,1.2,NA,0.4,21,26.3
8,12,1982,37.6,16.7,9.1,7,4,23.6,2.3,NA,0,2.4,34.1
9,12,1982,10.6,10,7.4,11.3,0.8,24,1.8,NA,9.5,0.4,0
10,12,1982,0,0.7,0,0,3,0,0,NA,0,2.4,4.4
